id,start_i,start_j,exit_time_s
2856,17,17,136.07405103805465
2857,32,20,146.32030534756726
2858,38,65,181.397898872909
2859,44,55,134.7645375359731
2860,47,57,92.24798710290462
2861,42,34,143.09592854979672
2862,32,13,113.17136132767861
2863,22,12,174.55557653580226
2864,40,15,112.80191915574125
2865,6,49,63.664324222403195
2866,10,50,114.87495625138922
2867,40,3,75.72771253129758
2868,19,9,165.58459375839337
2869,6,13,93.72957570556356
2870,32,14,104.55087616835445
2871,8,28,82.10291844905014
2872,38,2,145.0208937410695
2873,23,67,151.6355520878893
2874,43,53,153.35077303039816
2875,26,5,187.521315475431
2876,8,62,244.22606414756123
2877,13,20,131.59144907098994
2878,5,58,69.25446617548948
2879,10,13,139.11439600428264
2880,11,28,192.1471633931687
2881,46,42,179.39749825212957
2882,42,10,137.73948316639334
2883,32,5,216.96027040684768
2884,38,58,257.4106271145068
2885,23,9,195.59472350276758
2886,5,3,245.0251958112359
2887,41,7,82.82799396524366
2888,24,11,150.9033792633937
2889,41,43,87.06413955902366
2890,10,39,108.92307728773159
2891,8,66,84.98391637357491
2892,8,46,160.4278307533091
2893,45,31,44.06950734554225
2894,45,33,134.90319458499556
2895,10,14,182.3477557678725
2896,38,37,151.02027383069336
2897,40,3,96.19056979490487
2898,41,59,166.77426401772263
2899,34,13,82.05947519876182
2900,22,5,123.95693163891967
2901,6,9,53.35341059645741
2902,38,65,152.5875368630428
2903,47,35,61.148130849959244
2904,16,2,197.8571415742711
2905,10,30,248.2887530094413
2906,4,8,66.53744391497872
2907,9,44,190.77767416232513
2908,4,54,44.88155159873969
2909,10,24,167.38871309948166
2910,41,57,166.19625443871993
2911,42,48,91.55071207263677
2912,9,49,61.452147471791065
2913,3,34,119.41281418479764
2914,46,60,110.49397977790446
2915,7,16,212.86254760582287
2916,30,7,150.14579175912436
2917,7,55,95.93047747983744
2918,45,31,45.00072858333842
2919,13,7,88.30649311893379
2920,6,48,107.29479154553903
2921,38,18,95.25860540075763
2922,40,29,63.6102079671165
2923,46,34,144.39215035176233
2924,47,59,270.6316234077686
2925,38,58,240.74082679201504
2926,29,8,162.9803235358903
2927,3,26,37.9743724091911
2928,9,44,262.5199862887087
2929,11,8,94.3322331450586
2930,28,15,192.452650370484
2931,2,62,53.84019285360694
2932,40,48,68.89712575978578
2933,41,37,135.77905337120512
2934,41,31,125.33653035280614
2935,43,27,37.16679511078753
2936,3,3,116.00531722653031
2937,35,11,72.12362178589844
2938,5,41,106.54812298771407
2939,34,5,177.34242527470815
2940,21,14,136.75676111721245
2941,13,67,71.94205139312743
2942,3,61,128.48058476525543
2943,3,34,103.75319240419628
2944,22,7,261.71689632339707
2945,22,17,274.8670879318965
2946,42,12,121.6179014153961
2947,3,35,136.5022796601609
2948,29,10,104.84401665898966
2949,16,21,103.44847048871154
2950,27,21,138.3639672823277
2951,10,38,118.38601364091097
2952,4,17,98.90195007452604
2953,12,6,267.0141808739898
2954,5,14,79.87718126680986
2955,47,20,98.97018386606402
2956,41,61,142.24803365097722
2957,45,24,53.72720872067543
2958,38,5,209.00368788834123
2959,38,8,127.6472254373353
2960,4,61,103.68901184847455
2961,36,13,91.75732358346976
2962,8,65,57.20825106928314
2963,2,35,91.24037977779997
2964,4,4,70.55975993660145
2965,42,64,224.7445653649652
2966,24,11,238.03362327400487
2967,38,18,81.58732364856955
2968,40,48,109.30470267018214
2969,11,30,247.04816233271026
2970,12,15,95.6227588578031
2971,36,20,147.64425831073
2972,47,54,93.05088623604203
2973,35,8,100.8682430010907
2974,3,54,61.18741532073866
2975,39,3,172.0122526216276
2976,39,48,118.30609735045851
2977,2,65,187.66988315639745
2978,37,18,125.90865495398587
2979,23,67,161.64941979953184
2980,38,39,221.4248966185604
2981,41,34,198.77665711902517
2982,46,15,85.97304042439484
2983,43,42,128.31996537065876
2984,4,50,46.75471599777592
2985,29,16,194.390688506498
2986,5,13,121.07166892658488
2987,4,21,246.55816471490624
2988,34,15,227.22327975789295
2989,17,11,98.10076491780123
2990,13,15,102.66125941475934
2991,2,62,75.14317695359694
2992,42,51,216.6537329688827
2993,23,14,150.28403414222407
2994,39,38,168.7500403265224
2995,20,13,172.3537549302714
2996,37,9,195.4050654626181
2997,7,38,166.07319083603034
2998,33,16,136.17741101711673
2999,46,53,96.98849814702744
3000,34,5,100.87007017533382
3001,35,7,126.80474494308827
3002,37,7,105.15200882664469
3003,34,18,166.43895140533928
3004,26,67,185.96835201426575
3005,3,14,49.42323823932287
3006,8,53,103.87315320477035
3007,22,3,222.6764524521296
3008,20,4,166.45288297447533
3009,3,20,146.14702427683412
3010,42,35,91.26818154461152
3011,21,15,145.4629845727816
3012,31,17,218.19948030965548
3013,3,21,58.931381417497825
3014,47,35,86.35111985082558
3015,6,64,282.5066713718167
3016,2,25,30.89674892672152
3017,5,49,71.04167981863856
3018,30,16,199.67612522932762
3019,38,37,115.54700770720409
3020,43,14,66.73042628225747
3021,2,61,88.43469191450929
3022,31,4,195.3835174738579
3023,34,19,151.35401582733004
3024,5,30,99.92987269156238
3025,20,18,208.10214243591548
3026,39,40,262.78338571518424
3027,11,39,218.15210910375617
3028,6,25,52.226068862840194
3029,34,8,116.4701575227971
3030,20,10,148.5699350966032
3031,42,6,195.44790713994752
3032,5,55,215.52407790044597
3033,2,55,175.6746808136462
3034,11,28,98.08561605129682
3035,43,2,313.4494787918107
3036,9,10,84.36590108836666
3037,38,21,94.88056651931558
3038,9,26,69.3444475739038
3039,15,14,142.08152450689028
3040,45,16,160.55558527195817
3041,20,9,104.5899864760326
3042,21,18,140.13769192182946
3043,32,15,162.51721206548044
3044,5,33,90.82846134572227
3045,37,5,134.75931240059023
3046,11,65,346.5607516561695
3047,3,58,82.85012767415657
3048,6,27,49.046186113765806
3049,7,28,94.74264674929354
3050,32,21,132.44565831363838
3051,16,5,118.77794411298655
3052,9,43,107.7702511278644
3053,17,6,139.76952872381503
3054,36,11,126.20542149141338
3055,47,36,48.26766719399478
3056,47,10,37.08279724827455
3057,7,47,50.47686179368986
3058,10,41,208.7733470325531
3059,31,6,130.36035212452796
3060,46,46,119.24947007465319
3061,8,42,245.8674551505998
3062,25,8,314.16090164235914
3063,22,7,211.90014558793115
3064,38,17,91.37473532893942
3065,2,14,161.37162403988927
3066,29,3,136.68826332746792
3067,46,45,150.6014852693616
3068,6,33,77.39542583476569
3069,46,57,89.57753853448179
3070,21,12,123.2777592582354
3071,27,10,192.88503561112142
3072,38,22,86.74593892726585
3073,7,46,98.53347992091064
3074,9,21,120.05429007197483
3075,47,60,84.24315887558872
3076,26,10,143.26044527060142
3077,20,17,295.040126175729
3078,3,36,170.45256104516858
3079,7,36,165.3604555369644
3080,21,8,133.85117124769704
3081,26,4,178.96015984220483
3082,45,15,175.42231517969063
3083,31,21,179.53984859596383
3084,7,16,109.5341803845448
3085,10,14,126.22195443681383
3086,44,20,81.71320345654735
3087,29,5,195.125287772928
3088,6,19,192.3216071528455
3089,40,27,67.96776553369372
3090,10,18,164.16139465200285
3091,25,14,357.46070268760576
3092,6,50,48.52541164546356
3093,10,47,189.9859784541866
3094,11,33,143.43140442234449
3095,5,65,30.6486501115532
3096,11,54,380.65463420997685
3097,47,58,48.59971499835554
3098,47,35,184.66587161063052
3099,22,8,135.531478626678
3100,19,2,184.3893435825784
3101,13,16,120.59926410782003
3102,2,63,46.28191139612532
3103,21,9,153.63431616013673
3104,41,65,78.10534785435432
3105,47,4,232.9218422512658
3106,3,17,129.2226580399013
3107,39,39,124.45008374347033
3108,40,49,60.14771750755383
3109,14,12,99.22693328368472
3110,11,15,170.49430805829834
3111,34,8,132.76374639621707
3112,23,12,246.5475355337062
3113,47,30,37.949152587718686
3114,5,24,44.500419101635075
3115,2,57,49.62169245351833
3116,6,59,182.70340740919858
3117,30,8,154.6137847916275
3118,38,52,276.00404274622815
3119,10,6,103.1637158036988
3120,43,18,268.55832302516944
3121,7,51,71.94027834268223
3122,47,4,156.06287670105073
3123,8,21,234.57586428015864
3124,40,40,166.0227563434723
3125,44,27,109.25931711402788
3126,41,66,89.60820316431423
3127,6,37,284.33866712491294
3128,44,38,101.83584691742976
3129,28,3,267.3339586351736
3130,38,5,125.12483009528997
3131,44,52,32.7984200989598
3132,46,35,194.19077367824428
3133,9,2,164.1564923165371
3134,10,67,70.74689262510829
3135,44,56,61.94373873315821
3136,5,23,221.7185355849634
3137,8,26,168.27139360568282
3138,2,13,25.777814403338155
3139,6,34,105.2909113786549
3140,43,43,73.19431972551799
3141,39,38,148.72785090867845
3142,5,43,212.04000407623505
3143,4,7,66.1357488340988
3144,25,4,174.70705473890504
3145,43,37,110.37521238484385
3146,4,53,41.62720049014977
3147,38,38,136.60688249882932
3148,5,24,54.60295464575093
3149,3,44,55.647514643902184
3150,9,34,76.97340236905171
3151,39,54,145.09491145658842
3152,13,9,177.61598341444434
3153,4,35,63.1051479533102
3154,25,5,265.17539088872564
3155,10,20,136.16686502453925
3156,10,66,62.11096067408989
3157,30,67,111.15484323157817
3158,37,12,124.73293605030523
3159,31,13,139.06193217783982
3160,44,17,136.70310535411454
3161,46,23,39.93986700095012
3162,4,27,57.750345125880564
3163,46,51,101.09381825004638
3164,47,4,63.24637182313332
3165,31,21,178.38441789365078
3166,2,8,39.291472352723865
3167,35,67,286.5152182903306
3168,3,47,88.32812126786673
3169,43,27,55.1798658018052
3170,5,10,138.97338892585128
3171,4,39,102.2161628692237
3172,45,65,37.535763887506874
3173,21,5,154.2104572541253
3174,44,67,98.12228872247921
3175,44,47,109.44683185369868
3176,47,60,126.61208283469713
3177,2,57,72.64649791975104
3178,45,65,87.31644754393935
3179,6,33,181.32548917109557
3180,6,19,80.92261836159255
3181,2,37,325.00160643884925
3182,9,66,62.50307643316706
3183,26,15,323.85891830790206
3184,45,2,211.3513368195648
3185,39,64,81.2545909239801
3186,10,24,118.69303645548324
3187,7,14,145.64328222662843
3188,25,20,159.97041530470062
3189,7,59,100.0442022722504
3190,32,10,96.6576101028628
3191,39,55,110.45621371597252
3192,4,32,94.02673510144078
3193,3,63,55.654515535583016
3194,19,67,224.3083870332882
3195,45,28,82.4668068407998
3196,3,46,43.8618106751393
3197,38,21,115.53225167867835
3198,10,10,121.40527922663553
3199,38,37,247.66953073761783
3200,45,59,151.6546733550156
3201,43,46,98.72287583543016
3202,46,56,64.49867518794142
3203,3,57,80.03288049131747
3204,46,18,71.25884491838232
3205,21,11,197.86934512175358
3206,2,6,88.66511557598827
3207,39,12,84.6834635502473
3208,46,27,279.26339482607955
3209,21,67,176.05874996635515
3210,11,8,75.44595412010592
3211,46,65,57.80783659916552
3212,23,14,145.92048498785832
3213,47,27,67.71688680236204
3214,23,4,232.95268212189066
3215,10,6,125.798479834101
3216,7,51,74.38135245746169
3217,42,26,141.86708026015495
3218,40,13,60.0270945978783
3219,26,10,133.6926874233298
3220,43,60,121.48510758479568
3221,29,18,180.08771946687884
3222,8,55,147.1321103125726
3223,10,39,134.08418838291934
3224,45,47,88.74100201084778
3225,11,59,177.9011598839796
3226,45,14,68.77399731523319
3227,42,17,278.6669722978031
3228,40,65,61.98500356733426
3229,13,15,96.50113168365068
3230,17,12,147.71542416512324
3231,5,51,67.49758224489656
3232,11,40,120.81386086856132
3233,45,62,140.41000416873206
3234,35,11,264.22598045496784
3235,8,57,173.44432896985987
3236,29,13,114.62926042560743
3237,47,3,77.19837193732354
3238,11,40,402.17683164738344
3239,42,38,152.07259283110872
3240,14,7,129.2231589966346
3241,2,19,138.87298818677203
3242,29,11,130.29320317225748
3243,5,7,74.48976175045044
3244,42,59,143.87099248104573
3245,40,16,118.32280752809052
3246,41,35,116.86126246978108
3247,4,14,36.60958345899602
3248,8,62,162.1750919970867
3249,45,41,77.0847818118375
3250,41,21,121.7484954477013
3251,47,56,115.04111264870737
3252,22,14,140.1183414941832
3253,40,26,65.09813359366375
3254,41,45,149.27509811764295
3255,32,20,162.00631681867557
3256,6,40,201.11321897821975
3257,36,6,170.69518772008382
3258,40,6,104.92834117860367
3259,44,54,57.36244026720192
3260,39,23,109.99093778930951
3261,5,7,42.2836413608809
3262,26,15,155.25104668515468
3263,41,44,121.93570206484523
3264,45,32,92.52644234420676
3265,41,27,139.64503643526305
3266,27,17,141.2265802291959
3267,35,17,145.28485319713346
3268,32,20,150.24673925283605
3269,9,57,323.62447366057637
3270,7,37,147.62173094581271
3271,45,21,86.22994176391371
3272,6,48,54.57483441463306
3273,43,28,55.852701768024744
3274,43,24,42.60583181341241
3275,10,25,161.42815594337867
3276,46,11,69.72325996800267
3277,4,18,57.541843679881715
3278,27,6,216.1897987772347
3279,26,67,138.99376550687313
3280,41,3,125.00066410092599
3281,42,8,101.99164384182839
3282,2,42,76.33281079225198
3283,41,56,100.98837769462924
3284,21,16,203.5414769549731
3285,20,20,130.45713978642166
3286,10,57,81.97319009235498
3287,19,9,205.0575141220952
3288,8,34,112.20155937089463
3289,39,2,107.12564147959442
3290,47,61,64.16900151805004
3291,11,6,90.70719358296599
3292,39,57,206.8405083997883
3293,10,33,155.98478497790953
3294,8,18,92.40188281822479
3295,4,4,237.26631101446662
3296,11,23,87.81978047853542
3297,39,64,157.44690283470584
3298,9,42,193.29480088745635
3299,15,8,101.93980421206055
3300,46,67,46.63063910463059
3301,41,36,141.8319626908431
3302,45,45,54.549070234065546
3303,33,10,115.7175758541303
3304,8,14,81.7104926790989
3305,32,7,210.41035755129312
3306,45,50,40.78161695437661
3307,21,67,112.32750018970938
3308,23,12,138.88629393462253
3309,47,15,28.930907833628524
3310,11,63,158.86691194401698
3311,6,18,104.95397663181053
3312,27,11,171.30773929473713
3313,12,9,85.04497087620913
3314,16,12,101.63883212788524
3315,26,18,229.28415504930823
3316,22,13,188.51547188964548
3317,6,37,131.30783893515994
3318,44,60,84.22393381140506
3319,3,51,39.20661461180388
3320,33,11,110.00823613644843
3321,37,13,133.19320622108182
3322,24,13,157.34099617897627
3323,23,4,221.05517674792983
3324,10,17,96.59167681730062
3325,38,14,385.9876296436665
3326,21,14,160.55013475788672
3327,25,16,166.36541129198665
3328,44,19,108.98634579967414
3329,46,42,85.2030643894238
3330,36,8,217.51934676545596
3331,3,56,46.95225857824902
3332,46,66,26.691106499507136
3333,5,27,23.57128923628827
3334,3,30,45.7383789670619
3335,31,13,112.63847424119447
3336,46,17,67.42550628220133
3337,45,33,63.48419433441116
3338,10,29,105.92516251873629
3339,20,19,152.1647906472573
3340,44,2,65.87069480030553
3341,46,56,63.389727803043485
3342,4,60,50.29762419472741
3343,41,52,86.9522519520906
3344,43,47,150.19190899095716
3345,39,66,102.78934670271721
3346,8,26,84.83262072814487
3347,9,67,90.29648417470452
3348,9,19,192.85858303807763
3349,47,21,217.00823561889703
3350,43,56,189.3418288539565
3351,42,43,106.73592327189097
3352,5,41,76.30881463102415
3353,4,37,68.01659444053642
3354,28,2,208.0562894798764
3355,7,30,82.57315818877021
3356,2,5,416.6987638674313
3357,10,46,216.43343083621315
3358,2,63,61.99538689820444
3359,47,41,71.44357946804607
3360,7,31,66.40216679310583
3361,38,35,290.62504058038
3362,40,28,62.435315219930644
3363,40,17,71.86765049700301
3364,40,43,218.0978269962299
3365,36,5,99.0576249737139
3366,9,9,69.26491476087214
3367,29,17,135.19005368982766
3368,14,18,188.6552113485243
3369,36,21,131.57635128785287
3370,40,51,45.61569376184102
3371,38,60,230.8975298979592
3372,11,58,162.74376778781024
3373,10,31,165.7091535511507
3374,46,17,216.94670757924234
3375,8,65,126.85138215248759
3376,3,14,306.52085967048953
3377,31,67,114.23522971504015
3378,39,18,85.2171143820806
3379,19,16,141.74455334186703
3380,15,11,98.74264728686431
3381,13,20,115.86137027263996
3382,5,34,70.71936588022679
3383,39,66,124.27622571655586
3384,10,17,108.08606795076878
3385,27,67,124.63520986668027
3386,45,20,102.70541451887665
3387,41,31,129.70984259810834
3388,10,58,114.09414191101526
3389,44,59,101.44860687226875
3390,12,6,90.49989314439038
3391,46,56,42.98468882096783
3392,46,33,125.98088257502697
3393,26,19,267.7646674715952
3394,47,6,42.830891989795084
3395,4,57,155.21538474281093
3396,3,38,122.60794223173332
3397,7,22,74.87171998814239
3398,44,11,122.80908629550397
3399,18,21,266.7747942744275
3400,44,46,106.64565536316715
3401,8,2,176.7942749638977
3402,4,59,105.89874899246288
3403,24,18,171.9569170617817
3404,42,60,81.37287359959136
3405,46,33,94.76645572231763
3406,42,62,99.73295905161967
3407,42,11,63.445283703648975
3408,7,9,78.74972833907151
3409,7,28,116.13695195593448
3410,28,19,167.8300580152407
3411,14,67,140.99542396061375
3412,2,65,69.22376000335453
3413,5,19,60.06009473712691
3414,3,27,93.40474600422621
3415,38,33,101.40671939858743
3416,36,10,90.88531967574514
3417,29,16,182.67925374739184
3418,44,63,321.0466925123244
3419,11,33,111.29696399949734
3420,40,25,92.34606480381188
3421,43,28,41.144931679882575
3422,43,36,141.3565068372023
3423,37,2,176.44224422005365
3424,5,67,44.24039797902644
3425,31,67,183.40916777073022
3426,3,62,300.5692077448723
3427,47,9,100.03107619974726
3428,11,29,228.46228614020853
3429,18,18,134.51417041252392
3430,38,65,75.10462585759609
3431,42,16,154.0101633675331
3432,8,65,192.5013386188792
3433,33,5,105.59630409213403
3434,3,61,76.48541666738905
3435,46,12,70.6163724574133
3436,7,39,373.0077803563866
3437,25,20,190.17769603104222
3438,28,9,123.64224247780733
3439,38,24,74.02687912169394
3440,38,26,133.04923550891715
3441,40,10,54.5983190532783
3442,2,10,132.3884231104751
3443,20,7,176.2382443204851
3444,38,15,112.258684128135
3445,42,3,102.87987302272074
3446,39,18,125.80462785981538
3447,10,47,108.54226267939484
3448,36,17,122.46039652081525
3449,46,10,71.60259870617014
3450,15,11,114.66070025889233
3451,11,22,125.79090651000777
3452,42,42,95.24048497821073
3453,34,15,224.22015840213038
3454,40,54,86.19721912883423
3455,22,14,368.42604584110694
3456,36,9,82.65882437583329
3457,46,43,90.68407670042549
3458,7,26,42.54940248266616
3459,35,6,139.9998544726832
3460,38,53,211.1839830531961
3461,11,34,181.73249127111143
3462,7,44,246.74216634615377
3463,34,4,114.6532451509661
3464,45,17,154.0645149532884
3465,9,55,134.57334413195372
3466,41,55,63.629764666688544
3467,14,21,145.2171091490054
3468,40,24,93.18226453800428
3469,3,47,56.96260440565514
3470,39,15,77.027205263091
3471,46,3,81.76360329066415
3472,3,42,67.23644358887826
3473,10,28,151.29854692187322
3474,38,8,116.11187195119527
3475,17,19,124.10772900332387
3476,27,18,239.27092689653014
3477,45,62,76.84990552377323
3478,47,57,67.52815460130076
3479,23,17,266.9659521411927
3480,44,40,139.256693202247
3481,42,27,119.2680840049276
3482,4,44,417.58388576234506
3483,3,25,25.92081584843129
3484,10,47,117.5975413231344
3485,33,20,152.36459240409113
3486,10,5,144.99073972285763
3487,46,2,253.21570449536338
3488,34,21,201.3592975318337
3489,22,21,131.68860177925913
3490,10,50,97.82905473484826
3491,36,18,150.20969922714139
3492,41,35,99.51900094275162
3493,24,12,250.9292410702418
3494,28,2,197.84263712823002
3495,30,67,154.28587665285878
3496,34,21,193.70741085500208
3497,4,32,53.065598379606286
3498,2,14,70.76980389266194
3499,11,56,217.67082205094977
